,id,title,publication_date,doi,cited_by_count,language,authors,locations,journal,location_count,publication_year
12,https://openalex.org/W3016142775,DeepCOVIDExplainer: Explainable COVID-19 Predictions Based on Chest X-ray Images,2020-04-09,,62,en,"Md. Rezaul Karim, Till Döhmen, Dietrich Rebholz‐Schuhmann, Stefan Decker, Michael Cochez, Oya Beyan",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.04582,arXiv (Cornell University),1,2020
13,https://openalex.org/W3020387338,Towards Efficient COVID-19 CT Annotation: A Benchmark for Lung and Infection Segmentation,2020-04-26,,61,en,"Jun Ma, Yixin Wang, Xingle An, Cheng Ge, Ziqi Yu, Jianan Chen, Qiongjie Zhu, Guoqiang Dong, Jian He, Zhiqiang He, Ziwei Nie, Xiaoping Yang",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.12537,arXiv (Cornell University),1,2020
14,https://openalex.org/W4223481748,COVAX delivers its 1 billionth COVID-19 vaccine doseCOVID-19 pandemic triggers 25% increase in prevalence of anxiety and depression worldwide.,2022-04-01,,59,en,,submittedVersion: National Institutes of Health - https://pubmed.ncbi.nlm.nih.gov/35414629,PubMed,1,2022
15,https://openalex.org/W3140034991,"Governmental Public Health Powers During the COVID-19 Pandemic: Stay-at-home Orders, Business Closures, and Travel Restrictions",2020-04-02,,59,en,"Lawrence O. Gostin, Lindsay F. Wiley",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3578817,Social Science Research Network,1,2020
16,https://openalex.org/W3043805371,La pandemia del COVID-19 y su efecto en las tendencias de los mercados laborales,2020-07-03,,58,es,Jürgen Weller,submittedVersion: None - http://repositorio.dpe.gob.ec/bitstream/39000/2662/1/PE-144-DPE-2020.pdf,Documentos de Proyectos,1,2020
17,https://openalex.org/W3024470310,Report 21: Estimating COVID-19 cases and reproduction number in Brazil,2020-05-08,https://doi.org/10.25561/78872,57,en,"Thomas A. Mellan, Henrique Hoeltgebaum, Swapnil Mishra, Charles Whittaker, Ricardo Parolin Schnekenberg, Axel Gandy, H. Juliette T. Unwin, Michaela Vollmer, Helen Coupland, Iwona Hawryluk, Nuno R. Faria, Juan F Vesga, Harrison Zhu, Michael Hutchinson, Oliver Ratmann, Mélodie Monod, Kylie E. C. Ainslie, Marc Baguelin, Sangeeta Bhatia, Adhiratha Boonyasiri, Nicholas F. Brazeau, Giovanni Charles, Laura Cooper, Zulma M. Cucunubá, Gina Cuomo-Dannenburg, Amy Dighe, A Djaafara, Jeffrey W. Eaton, Sabine van Elsland, Richard G. FitzJohn, Keith Fraser, Katy A. M. Gaythorpe, W Green, Sarah Hayes, Natsuko Imai, Benjamin Jeffrey, Edward Knock, Daniel J. Laydon, John A. Lees, Tara D. Mangal, Andria Mousa, G Nedjati Gilani, Pierre Nouvellet, Daniela Olivera Mesa, Kris V. Parag, Michael Pickles, Hayley Thompson, Robert Verity, Caroline E. Walters, Haowei Wang, Y Wang, Oliver J. Watson, Lilith K. Whittles, Xin Xi, Lucy Okell, Ilaria Dorigatti, Patrick Walker, Azra C. Ghani, Steven Riley, Neil M. Ferguson, Christl A. Donnelly, Seth Flaxman, Samir Bhatt",submittedVersion: Cold Spring Harbor Laboratory Press - https://spiral.imperial.ac.uk/bitstream/10044/1/78872/11/2020-05-08%20COVID19%20Report%2021.pdf,medRxiv,1,2020
18,https://openalex.org/W3014551736,"Covid-19, cash, and the future of payments",2020-04-03,,56,en,"Raphaël Auer, Giulio Cornelli, Jon Frost",submittedVersion - https://ddd.bis.org/publ/bisbull03.htm,,1,2020
19,https://openalex.org/W3015854006,The Uncertainty Channel of the Coronavirus,2020-03-30,,53,en,"Sylvain Leduc, Zheng Liu",submittedVersion: Federal Reserve Bank of San Francisco - https://www.frbsf.org/economic-research/files/el2020-07.pdf,FRB SF weekly letter,1,2020
20,https://openalex.org/W3214826829,CORONAVÍRUS E EDUCAÇÃO: ANÁLISE DOS IMPACTOS ASSIMÉTRICOS,2020-05-14,https://doi.org/10.5281/zenodo.3828085,53,pt,Elói Martins Senhoras,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3828085,Zenodo (CERN European Organization for Nuclear Research),1,2020
21,https://openalex.org/W3214398005,"History, Lessons, and Ways Forward from the COVID-19 Pandemic",2021-01-01,,51,en,Weng Marc Lim,submittedVersion - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3918803,,1,2021
22,https://openalex.org/W3019905512,"#COVID-19 on Twitter: Bots, Conspiracies, and Social Media Activism",2020-04-20,,48,en,Emilio Ferrara,submittedVersion - https://europepmc.org/article/PPR/PPR346437,,1,2020
23,https://openalex.org/W3111039021,A new policy toolkit is needed as countries exit COVID-19 lockdowns,2020-01-01,,46,en,"Olivier Blanchard, Thomas Philippon, Jean Pisani‐Ferry",submittedVersion: None - https://www.econstor.eu/bitstream/10419/237647/1/1726773043.pdf,Policy briefs,1,2020
24,https://openalex.org/W3210492185,Impact of COVID-19 related shutdown on atmospheric carbon dioxide level in the city of Kolkata,2020-04-15,https://doi.org/10.5281/zenodo.3779156,44,en,"Abhijit Mitra, Tanmay Ray Chaudhuri, A. K. Mitra, Prosenjit Pramanick, Sufia Zaman",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3779156,Zenodo (CERN European Organization for Nuclear Research),1,2020
25,https://openalex.org/W3015383093,News Sentiment in the Time of COVID-19,2020-04-06,,42,en,"Shelby R. Buckman, Adam Hale Shapiro, Moritz Sudhof, Daniel J. Wilson",submittedVersion: Federal Reserve Bank of San Francisco - https://www.frbsf.org/economic-research/files/el2020-08.pdf,FRB SF weekly letter,1,2020
26,https://openalex.org/W3108250328,"Organizational Climate, Opportunities, Challenges and Psychological Wellbeing of the Remote Working Employees during COVID-19 Pandemic: A General Linear Model Approach with Reference to Information Technology Industry in Hyderabad",2020-05-13,,42,en,"KDV Prasad, Mruthyanjaya Rao Mangipudi, Rajesh Vaidya, Budumuru Muralidhar",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3599799_code4086546.pdf?abstractid=3599799&mirid=1,Social Science Research Network,1,2020
27,https://openalex.org/W3015551113,"Coronavirus COVID-19: Available Free Literature Provided by Various Companies, Journals and Organizations around the World",2020-03-21,https://doi.org/10.5281/zenodo.3722904,41,en,Said Nadeem,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3722904,Zenodo (CERN European Organization for Nuclear Research),1,2020
28,https://openalex.org/W3134319353,"Pets, touch, and COVID-19: health benefits from non-human touch through times of stress",2020-01-01,,40,en,"Janette Young, Rhianna Pritchard, Carmel Nottle, Helen Banwell",submittedVersion: None - https://econpapers.repec.org/article/behjbepv1/v_3a4_3ay_3a2020_3ai_3as2_3ap_3a25-33.htm,Journal of Behavioral Economics for Policy,1,2020
29,https://openalex.org/W3151040034,Technology Adoption: A Solution for SMEs to Overcome Problems during COVID-19,2020-12-09,,39,en,"Anuj Kumar, Nishu Ayedee",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3745814_code4052220.pdf?abstractid=3745814&mirid=1,Social Science Research Network,1,2020
30,https://openalex.org/W3015543750,COVID-MobileXpert: On-Device COVID-19 Screening using Snapshots of Chest X-Ray,2020-04-13,,37,en,"Xin Li, Chengyin Li, Dongxiao Zhu",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.03042,arXiv (Cornell University),1,2020
31,https://openalex.org/W3016595824,An automatic COVID-19 CT segmentation based on U-Net with attention mechanism,2020-04-14,,36,en,"Tongxue Zhou, Stéphane Canu, Su Ruan",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.06673,arXiv (Cornell University),1,2020
32,https://openalex.org/W3023113214,IMPACTOS DA COVID-19 SOBRE A ECONOMIA MUNDIAL,2020-05-04,https://doi.org/10.5281/zenodo.3786698,36,pt,Ricardo Borges Gama Neto,"submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3786698, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/3785186",Zenodo (CERN European Organization for Nuclear Research),2,2020
33,https://openalex.org/W3008119221,A Time-dependent SIR model for COVID-19,2020-02-28,,34,en,"Yi‐Cheng Chen, Ping-En Lu, Cheng‐Shang Chang",submittedVersion: Cornell University - https://arxiv.org/pdf/2003.00122,arXiv (Cornell University),1,2020
34,https://openalex.org/W3008723978,Thalidomide Combined with Low-dose Glucocorticoid in the Treatment of COVID-19 Pneumonia,2020-02-26,,32,en,"Chengshui Chen, Qi Feng, Keqing Shi, Yuping Li, Ji Li, Yongping Chen, Jingye Pan, Tieli Zhou, Xiangyang Lin, Jin‐San Zhang, Yongde Luo, Xiaokun Li, Jinglin Xia",submittedVersion - https://www.preprints.org/manuscript/202002.0395/v1,,1,2020
35,https://openalex.org/W3022613546,Enabling and Emerging Technologies for Social Distancing: A Comprehensive Survey,2020-05-01,,32,en,"Cong Thuy Tram Nguyen, Saputra Ym, Huynh Nv, Ngoc-Tan Nguyen, Khoa Tv, Tuan Bm, DN Nguyen, Hoang Dt, Vu Tx, Eryk Dutkiewicz, Symeon Chatzinotas, Björn Ottersten",submittedVersion - https://europepmc.org/article/PPR/PPR346633,,1,2020
36,https://openalex.org/W3049347329,"Antibody prevalence for SARS-CoV-2 in England following first peak of the pandemic: REACT2 study in 100,000 adults",2020-08-14,https://doi.org/10.1101/2020.08.12.20173690v2,32,en,"Helen Ward, Christina Atchison, Matthew Whitaker, Kylie E. C. Ainslie, Joshua Elliott, Lucy Okell, Rozlyn Redd, Deborah Ashby, Christl A. Donnelly, William Barclay, Ara Darzi, Graham Cooke, Steven Riley, Paul M. Matthews",submittedVersion: Cold Spring Harbor Laboratory Press - http://medrxiv.org/content/10.1101/2020.08.12.20173690v2,medRxiv,1,2020
37,https://openalex.org/W3015520325,"Retweeting for COVID-19: Consensus building, information sharing, dissent, and lockdown life",2020-04-06,,29,en,"Mike Thelwall, Saheeda Thelwall",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.02793,arXiv (Cornell University),1,2020
38,https://openalex.org/W3016164535,Towards an Efficient Deep Learning Model for COVID-19 Patterns Detection in X-ray Images,2020-04-12,,29,en,"Eduardo Luz, Pedro Silva, Rodrigo Silva, Gladston Moreira",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.05717,arXiv (Cornell University),1,2020
39,https://openalex.org/W3087779320,Role of Artificial Intelligence in Transforming the Justice Delivery System in COVID-19 Pandemic,2020-04-20,,29,en,"Geetanjali Ramesh Chandra, Ruchika Gupta, Nidhi Agarwal",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3617243,Social Science Research Network,1,2020
40,https://openalex.org/W3172136516,TEACHERS’ PERCEPTIONS AND TEACHING EXPERIENCES ON DISTANCE EDUCATION THROUGH SYNCHRONOUS VIDEO CONFERENCING DURING COVID-19 PANDEMIC,2020-07-01,,29,en,"Gökhan Orhan, Ömer Beyhan",submittedVersion: Editura Sitech - https://doaj.org/article/d26dac4485864989a6c82dc182c9608b,Social Sciences and Education Research Review,1,2020
41,https://openalex.org/W3201127382,"Negative Impact of COVID-19 Pandemic on Sleep Quantitative Parameters, Quality, and Circadian Alignment: Implications for Health and Psychological Well-Being",2020-09-11,,29,en,"Mohammad Ali Salehinejad, Maryam Majidinezhad, Elham Ghanavati, Sahar Kouestanian, Carmelo M. Vicario, Michael A. Nitsche, Vahid Nejati",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3832142,Social Science Research Network,1,2020
42,https://openalex.org/W3013486657,Coronavirus on Social Media: Analyzing Misinformation in Twitter Conversations.,2020-03-26,,28,en,"Karishma Sharma, Sungyong Seo, Chuizheng Meng, Sirisha Rambhatla, Aastha Dua, Yan Liu",submittedVersion: Cornell University - https://arxiv.org/pdf/2003.12309,arXiv (Cornell University),1,2020
43,https://openalex.org/W3016171549,COVID-Xpert: An AI Powered Population Screening of COVID-19 Cases Using Chest Radiography Images,2020-04-06,,28,en,"Xin Li, Dongxiao Zhu",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.03042,arXiv (Cornell University),1,2020
44,https://openalex.org/W3015737048,Assessing Disease Exposure Risk With Location Histories And Protecting Privacy: A Cryptographic Approach In Response To A Global Pandemic,2020-03-31,,27,en,"Alex Berke, Michiel A. Bakker, Praneeth Vepakomma, Ramesh Raskar, Kent Larson, Alex Pentland",submittedVersion - http://dblp.uni-trier.de/db/journals/corr/corr2003.html#abs-2003-14412,,1,2020
45,https://openalex.org/W3024408145,Off-Label Real World Experience Using Tocilizumab for Patients Hospitalized with COVID-19 Disease in a Regional Community Health System: A Case-Control Study,2020-05-19,https://doi.org/10.1101/2020.05.14.20099234,27,en,Murali Ramaswamy,submittedVersion: Cold Spring Harbor Laboratory Press - https://medrxiv.org/content/10.1101/2020.05.14.20099234v1.full.pdf,medRxiv,1,2020
46,https://openalex.org/W3124097782,COVID-19 Travel Restrictions and the International Health Regulations (2005),2020-05-17,,27,en,"Barbara von Tigerstrom, Kumanan Wilson",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3608351,Social Science Research Network,1,2020
47,https://openalex.org/W4390723711,How laws affect the perception of norms: Empirical evidence from the lockdown.,2021-01-01,https://doi.org/10.1371/journal.pone.0256624,26,en,"Roberto Galbiati, Emeric Henry, Nicolas Jacquemet, Max Lobeck","submittedVersion: Public Library of Science - https://hal.science/hal-03380479, submittedVersion - https://hal.science/hal-02957434, None: National Institutes of Health - https://pubmed.ncbi.nlm.nih.gov/34559821",PloS one,3,2021
48,https://openalex.org/W3013778021,Data analysis and modeling of the evolution of COVID-19 in Brazil,2020-03-26,,26,en,Nuno Crokidakis,submittedVersion: Cornell University - https://arxiv.org/pdf/2003.12150,arXiv (Cornell University),1,2020
49,https://openalex.org/W3039807171,The Covid-19 pandemic effects in rural areas,2020-06-19,https://doi.org/10.6092/1970-9870/6844,26,en,"Claudia De Luca, Simona Tondelli, Hanna Elisabet Åberg",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7129744,Zenodo (CERN European Organization for Nuclear Research),1,2020
50,https://openalex.org/W3125695663,Online Consumption During the COVID-19 Crisis: Evidence from Japan,2020-01-01,,26,en,"Tsutomu Watanabe, Yuki Omori",submittedVersion: None - https://ideas.repec.org/p/cfi/fseres/cf487.html,CARF F-Series,1,2020
51,https://openalex.org/W3138478838,"The Dual Epidemics of COVID-19 and Influenza: Vaccine Acceptance, Coverage, and Mandates",2020-06-11,,26,en,"Lawrence O. Gostin, Daniel A. Salmon",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3630241,Social Science Research Network,1,2020
52,https://openalex.org/W3137532309,Subsidizing Labor Hoarding in Recessions: The Employment & Welfare Effects of Short Time Work,2018-11-01,,26,en,"Giulia Giupponi, Camille Landais",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3287057,Social Science Research Network,1,2018
53,https://openalex.org/W3032953994,Consumption in the Time of Covid-19: Evidence from UK Transaction Data,2020-05-01,,25,en,"Sinem Hacıoğlu Hoke, Diego R. Känzig, Paolo Surico",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3603964,Social Science Research Network,1,2020
54,https://openalex.org/W3012481920,Digital Finance Platforms: Toward a New Regulatory Paradigm,2020-03-03,,25,en,"DA Zetzsche, Birdthistle Wa, DW Arner, RP Buckley",submittedVersion: University of Luxembourg - http://orbilu.uni.lu/handle/10993/44005,Open Repository and Bibliography (University of Luxembourg),1,2020
55,https://openalex.org/W3033586327,End-to-end learning for semiquantitative rating of COVID-19 severity on Chest X-rays,2020-06-08,,25,en,"Alberto Signoroni, Mattia Savardi, Sergio Benini, Nicola Adami, Riccardo Leonardi, Paolo Gibellini, Filippo Vaccher, Marco Ravanelli, Andrea Borghesi, Roberto Maroldi, Davide Farina",submittedVersion - https://europepmc.org/article/PPR/PPR346920,,1,2020
56,https://openalex.org/W3045881731,SHALL UNIVERSITIES AT THE UAE CONTINUE DISTANCE LEARNING AFTER THE COVID-19 PANDEMIC? REVEALING STUDENTS' PERSPECTIVE.,2020-06-08,,25,en,Nasser A. Saif Almuraqab,submittedVersion: National Institutes of Health - https://pubmed.ncbi.nlm.nih.gov/32714122,PubMed,1,2020
57,https://openalex.org/W3195884633,Inf-Net: Automatic COVID-19 Lung Infection Segmentation from CT Scans,2020-04-22,,25,en,"Deng-Ping Fan, Tao Zhou, Ge-Peng Ji, Yi Zhou, Geng Chen, Huazhu Fu, Jianbing Shen, Ling Shao",submittedVersion: Cornell University - https://arxiv.org/pdf/2004.14133,arXiv (Cornell University),1,2020
58,https://openalex.org/W3198295418,Born Out of Necessity: A Debt Standstill for COVID-19,2020-04-27,,25,en,"Patrick Bolton, Lee C. Buchheit, Pierre‐Olivier Gourinchas, Mitu Gulati, Chang‐Tai Hsieh, Ugo Panizza, Beatrice Weder di Mauro",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3586785,Social Science Research Network,1,2020
59,https://openalex.org/W3166041835,Hedge Funds and the Treasury Cash-Futures Disconnect,2021-04-01,,23,en,"Daniel Barth, R. Jay Kahn",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3817544,Social Science Research Network,1,2021
60,https://openalex.org/W3019805548,Impacts of State-Level Policies on Social Distancing in the United States Using Aggregated Mobility Data during the COVID-19 Pandemic,2020-04-21,,23,en,"Gregory A. Wellenius, Swapnil Vispute, Valeria Espinosa, Alex Fabrikant, Thomas C. Tsai, Jonathan Hennessy, Brian Williams, Krishna Gadepalli, Adam Boulanger, Adam Pearce, Chaitanya Kamath, Arran Schlosberg, Catherine Bendebury, Charlotte Stanton, Shailesh Bavadekar, Christopher Pluntke, Damien Desfontaines, Benjamin H. Jacobson, Zan Armstrong, Bryant Gipson, Royce Wilson, Andrew Widdowson, Katherine Chou, Andrew Oplinger, Tomer Shekel, Ashish K. Jha, Evgeniy Gabrilovich",submittedVersion - https://europepmc.org/article/PPR/PPR346448,,1,2020
61,https://openalex.org/W3023047914,CAiRE-COVID: A Question Answering and Multi-Document Summarization System for COVID-19 Research.,2020-05-04,,23,en,"Dan Su, Yan Xu, Tiezheng Yu, Farhad Bin Siddique, Elham J. Barezi, Pascale Fung",submittedVersion - https://europepmc.org/article/PPR/PPR346657,,1,2020
62,https://openalex.org/W3026437742,Towards digital globalization and the covid-19 challenge,2020-04-01,,23,en,Daniele Schilirò,submittedVersion: None - https://ideas.repec.org/p/pra/mprapa/100504.html,MPRA Paper,1,2020
63,https://openalex.org/W3035015284,Rediscovering Jacobson in the Era of COVID-19,2020-07-28,,23,en,Wendy E. Parmet,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3620353,Social Science Research Network,1,2020
64,https://openalex.org/W3039962021,COVID-19 Business Interruption Insurance Losses: The Cases For and Against Coverage,2020-06-30,,23,en,Christopher C. French,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3639589,Social Science Research Network,1,2020
65,https://openalex.org/W3127256390,Pandemics in the Promised Land: The Hasidic Experience,2020-12-31,,23,en,Levi Cooper,submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3776643,Social Science Research Network,1,2020
66,https://openalex.org/W3185182699,The COVID-19 Pandemic and Insurance Coverage for Business Interruption in Canada,2021-06-01,,22,en,Erik S. Knutsen,submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3858033,Social Science Research Network,1,2021
67,https://openalex.org/W3188640108,Infected Judgment: Problematic Rush to Conventional Wisdom and Insurance Coverage Denial in a Pandemic,2021-04-20,,22,en,"Erik S. Knutsen, Jeffrey W. Stempel",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3830136,Social Science Research Network,1,2021
68,https://openalex.org/W3111464685,Agriculture and the Covid-19 Pandemic: An Analysis with Special Reference to India,2020-01-01,,22,en,R. Ramakumar,submittedVersion: 1105 Media - https://EconPapers.repec.org/RePEc:fas:journl:v:10:y:2020:i:1:p:72-110,THE journal,1,2020
69,https://openalex.org/W3125755427,Coronavirus and the Law of Obligations,2020-07-01,,22,en,"Michael Douglas, John Eldridge",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3657678,Social Science Research Network,1,2020
70,https://openalex.org/W3151747457,International Access to Public Health Data: An Important Brazilian Legal Precedent,2020-11-26,,22,en,"Vera Lúcia Raposo, Ian Freckelton",submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3737907,Social Science Research Network,1,2020
71,https://openalex.org/W3172510634,"Portugal, Fighting COVID-19 in the Edge of Europe",2020-01-01,,22,en,Vera Lúcia Raposo,submittedVersion: RELX Group (Netherlands) - https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=3706024,Social Science Research Network,1,2020
72,https://openalex.org/W3192458229,"COVID-19 Pandemic in Sweden: Measures, Policy Approach and Legal and Ethical Debates",2020-05-15,,22,en,"Ana Nordberg, Titti Mattsson",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3609803,Social Science Research Network,1,2020
73,https://openalex.org/W3216280875,Deglobalisation in the Context of United States-China Decoupling,2020-12-21,,22,en,"Alicia Garcı́a-Herrero, Junyu Tan",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3754740,Social Science Research Network,1,2020
74,https://openalex.org/W4400021812,Combination prevention for COVID-19,2020-01-01,https://doi.org/10.17615/wqcy-c211,22,en,"M.S. Cohen, Lawrence Corey",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/wqcy-c211,Carolina Digital Repository (University of North Carolina at Chapel Hill),1,2020
75,https://openalex.org/W4220661358,"Covid-19, trade collapse and GVC linkages: European experience",2022-02-03,https://doi.org/10.5281/zenodo.5965642,21,en,"Katja Zajc Kejžar, Alan Velić, Jože P. Damijan",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/5965642,Zenodo (CERN European Organization for Nuclear Research),1,2022
76,https://openalex.org/W3161593174,The Impact of COVID-19 on Small and Medium-Sized Enterprises in Iraq,2021-05-05,,21,en,"Nechirwan Burhan Ismael, Sarhang Sorguli, Hassan Mahmood Aziz, Bawan Yassin Sabir, Pshdar Abdalla Hamza, Bayar Gardi, Farhad Al-Kake",submittedVersion: RELX Group (Netherlands) - https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3842050,Social Science Research Network,1,2021
77,https://openalex.org/W3014116174,A Novel Methodology for Epidemic Risk Assessment: the case of COVID-19 outbreak in Italy,2020-04-06,,21,en,"Alessandro Pluchino, Giuseppe Inturri, Agnese Maria Chiara Rapisarda, Biondo Ae, Moli Rl, Chiara Zappalà, Nadia Giuffrida, Giovanni Russo, Latora",submittedVersion - https://europepmc.org/article/PPR/PPR346247,,1,2020
78,https://openalex.org/W3021531764,False positives in reverse transcription PCR testing for SARS-CoV-2,2020-05-20,,21,en,"A. N. Cohen, Bruce Kessel",submittedVersion: Cold Spring Harbor Laboratory Press - https://doi.org/10.1101/2020.04.26.20080911,medRxiv,1,2020
